RECORD,RECORDID,DATE,TIME,LAT,LONG,EW,SACT,SPEED,SDIR,CLD,PREC,WSPEED,WDIR,ATMP,APRS,SSTE,STMP,SAL,DEPTH,OBS,CSMETH,MONTH,SEASN,LONG360,LATCELL,LONGECELL,,
9877,85025015,1/12/1985,11:30,-36.200,173.017,E,1,,,,,,,,,,,,,JENK,F,12,summer,173.017,-36.5,173.5,,
9878,85025016,1/12/1985,12:00,-36.317,173.050,E,1,14.0,164,1,0,5,0,20.0,1009,3,,,,JENK,F,12,summer,173.050,-36.5,173.5,,
9879,85025017,1/12/1985,13:15,-36.633,173.183,E,1,,,,,,,,,,,,,JENK,F,12,summer,173.183,-36.5,173.5,,
9880,85025018,1/12/1985,13:30,-36.683,173.200,E,1,,,,,,,,,,,,,JENK,F,12,summer,173.200,-36.5,173.5,,
9881,85025019,1/12/1985,13:45,-36.750,173.217,E,1,,,,,,,,,,,,,JENK,F,12,summer,173.217,-36.5,173.5,,
9882,85025020,1/12/1985,14:45,-36.967,173.267,E,1,14.0,168,,,,,,,,,,,JENK,F,12,summer,173.267,-36.5,173.5,,
9883,85025021,1/12/1985,15:00,-37.033,173.317,E,1,,,,,,,,,,,,,JENK,F,12,summer,173.317,-37.5,173.5,,
9884,85025022,1/12/1985,15:15,-37.083,173.333,E,1,,,,,,,,,,,,,JENK,F,12,summer,173.333,-37.5,173.5,,
9885,85025023,1/12/1985,15:45,-37.217,173.367,E,1,,,,,,,,,,,,,JENK,F,12,summer,173.367,-37.5,173.5,,
9886,85025024,1/12/1985,16:00,-37.267,173.383,E,1,,,,,,,,,,,,,JENK,F,12,summer,173.383,-37.5,173.5,,
9887,85025025,1/12/1985,19:45,-38.133,173.550,E,1,,,,,,,,,,,,200,JENK,F,12,summer,173.550,-38.5,173.5,,
9888,85025026,1/12/1985,20:00,-38.200,173.567,E,1,14.0,168,1,0,1,,15.2,1007,1,,,,JENK,F,12,summer,173.567,-38.5,173.5,,
9889,85025027,2/12/1985,8:00,-38.967,173.867,E,8,0.0,,1,0,2,90,18.0,1006,1,,,,JENK,F,12,summer,173.867,-38.5,173.5,,
9890,85025028,2/12/1985,8:30,-38.967,173.867,E,8,0.0,,,,,,,,,,,,JENK,F,12,summer,173.867,-38.5,173.5,,
9891,85025029,2/12/1985,9:00,-38.967,173.867,E,8,0.0,,,,,,,,,,,,JENK,F,12,summer,173.867,-38.5,173.5,,
9892,85025030,2/12/1985,10:00,-38.950,173.867,E,8,0.0,,,,,,,,,,,,JENK,F,12,summer,173.867,-38.5,173.5,,
9893,85025031,2/12/1985,10:45,-38.950,173.867,E,8,0.0,,,,,,,,,,,,JENK,F,12,summer,173.867,-38.5,173.5,,
9894,85025032,2/12/1985,11:00,-38.950,173.867,E,8,0.0,,,,,,,,,,,,JENK,F,12,summer,173.867,-38.5,173.5,,
9895,85025033,2/12/1985,12:00,-38.983,173.883,E,8,0.0,,2,6,3,45,19.0,1004,3,,,,JENK,F,12,summer,173.883,-38.5,173.5,,
9896,85025034,2/12/1985,15:00,-39.017,173.867,E,8,0.0,,,,,,,,,,,,JENK,F,12,summer,173.867,-39.5,173.5,,
9897,85026001,3/12/1985,14:30,-39.033,174.050,E,1,15.0,344,,,,,,,,,,,JENK,F,12,summer,174.050,-39.5,174.5,,
9898,85026002,3/12/1985,15:00,-38.950,174.000,E,1,,,,,,,,,,,,,JENK,F,12,summer,174.000,-38.5,174.5,,
9899,85026003,3/12/1985,15:45,-38.767,173.933,E,1,,,,,,,,,,,,,JENK,F,12,summer,173.933,-38.5,173.5,,
9900,85026004,3/12/1985,16:00,-38.700,173.917,E,1,15.0,344,1,0,3,315,16.5,998,3,,,100,JENK,F,12,summer,173.917,-38.5,173.5,,
9901,85026005,3/12/1985,16:15,-38.633,173.900,E,1,,,,,,,,,,,,,JENK,F,12,summer,173.900,-38.5,173.5,,
9902,85026006,3/12/1985,17:00,-38.467,173.833,E,1,,,,,,,,,,,,,JENK,F,12,summer,173.833,-38.5,173.5,,
9903,85026007,3/12/1985,17:30,-38.367,173.800,E,1,,,,,,,,,,,,,JENK,F,12,summer,173.800,-38.5,173.5,,
9904,85026008,3/12/1985,17:45,-38.300,173.750,E,1,,,,,,,,,,,,,JENK,F,12,summer,173.750,-38.5,173.5,,
9905,85026009,3/12/1985,18:00,-38.233,173.733,E,1,,,,,,,,,,,,,JENK,F,12,summer,173.733,-38.5,173.5,,
9906,85026010,3/12/1985,18:15,-38.167,173.717,E,1,,,,,,,,,,,,,JENK,F,12,summer,173.717,-38.5,173.5,,
9907,85026011,3/12/1985,18:30,-38.100,173.683,E,1,,,,,,,,,,,,,JENK,F,12,summer,173.683,-38.5,173.5,,
9908,85026012,3/12/1985,19:15,-37.933,173.633,E,1,,,,,,,,,,,,,JENK,F,12,summer,173.633,-37.5,173.5,,
9909,85026013,3/12/1985,19:30,-37.867,173.617,E,1,,,,,,,,,,,,,JENK,F,12,summer,173.617,-37.5,173.5,,
9910,85026014,3/12/1985,20:00,-37.750,173.583,E,1,15.0,344,1,0,3,225,16.0,1001,3,,,,JENK,F,12,summer,173.583,-37.5,173.5,,
9911,85026015,4/12/1985,7:30,-34.950,172.900,E,1,,,,,,,,,,,,,JENK,F,12,summer,172.900,-34.5,172.5,,
9912,85026016,4/12/1985,8:00,-34.833,172.517,E,1,15.0,344,1,0,4,225,17.5,1012,4,,,,JENK,F,12,summer,172.517,-34.5,172.5,,
9913,85026017,4/12/1985,8:30,-34.717,172.483,E,1,,,,,,,,,,,,,JENK,F,12,summer,172.483,-34.5,172.5,,
9914,85026018,4/12/1985,8:45,-34.650,172.467,E,1,,,,,,,,,,,,,JENK,F,12,summer,172.467,-34.5,172.5,,
9915,85026019,4/12/1985,9:00,-34.583,172.433,E,1,,,,,,,,,,,,,JENK,F,12,summer,172.433,-34.5,172.5,,
9916,85026020,4/12/1985,9:15,-34.533,172.433,E,1,,47,,,,,,,,,,,JENK,F,12,summer,172.433,-34.5,172.5,,
9917,85026021,4/12/1985,9:30,-34.483,172.517,E,1,,,,,,,,,,,,,JENK,F,12,summer,172.517,-34.5,172.5,,
9918,85026022,4/12/1985,9:45,-34.400,172.550,E,1,,,,,,,,,,,,,JENK,F,12,summer,172.550,-34.5,172.5,,
9919,85026023,4/12/1985,10:30,-34.367,172.767,E,1,15.0,87,,,,,,,,,,,JENK,F,12,summer,172.767,-34.5,172.5,,
9920,85026024,4/12/1985,10:45,-34.367,172.850,E,1,,,,,,,,,,,,,JENK,F,12,summer,172.850,-34.5,172.5,,
9921,85026025,4/12/1985,11:00,-34.350,172.900,E,1,,,,,,,,,,,,,JENK,F,12,summer,172.900,-34.5,172.5,,
9922,85026026,4/12/1985,11:15,-34.350,172.967,E,1,,,,,,,,,,,,,JENK,F,12,summer,172.967,-34.5,172.5,,
9923,85026027,4/12/1985,11:30,-34.333,173.050,E,1,,126,,,,,,,,,,,JENK,F,12,summer,173.050,-34.5,173.5,,
9924,85026028,4/12/1985,12:00,-34.417,173.183,E,1,15.0,126,1,0,4,315,17.2,1012,3,,,,JENK,F,12,summer,173.183,-34.5,173.5,,
9925,85026029,4/12/1985,13:00,-34.567,173.467,E,1,,,,,,,,,,,,,JENK,F,12,summer,173.467,-34.5,173.5,,
9926,85026030,4/12/1985,13:15,-34.617,173.517,E,1,,,,,,,,,,,,,JENK,F,12,summer,173.517,-34.5,173.5,,
9927,85026031,4/12/1985,13:30,-34.650,173.567,E,1,,,,,,,,,,,,,JENK,F,12,summer,173.567,-34.5,173.5,,
9928,85026032,4/12/1985,14:30,-34.817,173.833,E,1,,,,,,,,,,,,,JENK,F,12,summer,173.833,-34.5,173.5,,
9929,85026033,4/12/1985,14:45,-34.867,173.917,E,1,,,,,,,,,,,,,JENK,F,12,summer,173.917,-34.5,173.5,,
9930,85026034,4/12/1985,15:00,-34.900,174.000,E,1,,,,,,,,,,,,,JENK,F,12,summer,174.000,-34.5,174.5,,
9931,85026035,4/12/1985,15:30,-34.967,174.117,E,1,,,,,,,,,,,,,JENK,F,12,summer,174.117,-34.5,174.5,,
9932,85026036,4/12/1985,16:00,-35.050,174.283,E,1,15.5,126,1,8,2,,21.1,1011,1,,,,JENK,F,12,summer,174.283,-35.5,174.5,,
9933,85026037,4/12/1985,16:30,-35.117,174.367,E,1,,157,,,,,,,,,,,JENK,F,12,summer,174.367,-35.5,174.5,,
9934,85026038,4/12/1985,17:45,-35.417,174.533,E,1,,,,,,,,,,,,,JENK,F,12,summer,174.533,-35.5,174.5,,
9935,85027001,6/12/1985,11:15,-36.017,174.683,E,1,15.0,146,,,,,,,,,,,JENK,F,12,summer,174.683,-36.5,174.5,,
9936,85027002,6/12/1985,12:00,-36.167,174.783,E,1,15.0,146,1,0,5,45,18.6,1023,4,,,,JENK,F,12,summer,174.783,-36.5,174.5,,
9937,85027003,6/12/1985,13:00,-36.383,174.933,E,1,,,,,,,,,,,,,JENK,F,12,summer,174.933,-36.5,174.5,,
9938,85027004,6/12/1985,14:00,-36.633,174.933,E,1,,,,,,,,,,,,,JENK,F,12,summer,174.933,-36.5,174.5,,
9939,85028001,7/12/1985,10:20,-36.750,174.817,E,1,15.0,36,,,,,,,,,,,JENK,F,12,summer,174.817,-36.5,174.5,,
9940,85028002,7/12/1985,11:00,-36.633,174.933,E,1,,,,,,,,,,,,,JENK,F,12,summer,174.933,-36.5,174.5,,
9941,85028003,7/12/1985,11:15,-36.583,174.967,E,1,,,,,,,,,,,,,JENK,F,12,summer,174.967,-36.5,174.5,,
9942,85028004,7/12/1985,11:30,-36.517,174.967,E,1,,,,,,,,,,,,,JENK,F,12,summer,174.967,-36.5,174.5,,
9943,85028005,7/12/1985,12:00,-36.400,174.967,E,1,15.0,326,2,0,3,68,17.6,1026,3,,,,JENK,F,12,summer,174.967,-36.5,174.5,,
9944,85028006,7/12/1985,13:00,-36.183,174.800,E,1,,,,,,,,,,,,,JENK,F,12,summer,174.800,-36.5,174.5,,
9945,85028007,7/12/1985,14:00,-35.950,174.617,E,1,,,,,,,,,,,,,JENK,F,12,summer,174.617,-35.5,174.5,,
9946,85028008,7/12/1985,16:00,-35.883,174.567,E,8,0.0,,1,0,4,90,20.0,1024,3,,,,JENK,F,12,summer,174.567,-35.5,174.5,,
9947,85029001,10/12/1985,10:30,-35.867,174.600,E,1,14.0,62,,,,,,,,,,,JENK,F,12,summer,174.600,-35.5,174.5,,
9948,85029002,10/12/1985,11:15,-35.717,174.633,E,1,15.0,357,,,,,,,,,,,JENK,F,12,summer,174.633,-35.5,174.5,,
9949,85029003,10/12/1985,11:30,-35.633,174.617,E,1,,,,,,,,,,,,,JENK,F,12,summer,174.617,-35.5,174.5,,
9950,85029004,10/12/1985,12:00,-35.517,174.600,E,1,16.0,337,1,0,4,45,18.0,1016,4,,,,JENK,F,12,summer,174.600,-35.5,174.5,,
9951,85029005,10/12/1985,13:15,-35.233,174.450,E,1,,,,,,,,,,,,,JENK,F,12,summer,174.450,-35.5,174.5,,
9952,85029006,10/12/1985,13:30,-35.167,174.417,E,1,,,,,,,,,,,,,JENK,F,12,summer,174.417,-35.5,174.5,,
9953,85029007,10/12/1985,13:45,-35.117,174.400,E,1,15.0,306,,,,,,,,,,,JENK,F,12,summer,174.400,-35.5,174.5,,
9954,85029008,10/12/1985,14:00,-35.083,174.317,E,1,,,,,,,,,,,,,JENK,F,12,summer,174.317,-35.5,174.5,,
9955,85029009,10/12/1985,14:15,-35.050,174.267,E,1,,,,,,,,,,,,,JENK,F,12,summer,174.267,-35.5,174.5,,
9956,85029010,10/12/1985,14:30,-35.000,174.200,E,1,,,,,,,,,,,,,JENK,F,12,summer,174.200,-35.5,174.5,,
9957,85029011,10/12/1985,15:30,-34.850,173.933,E,1,,,,,,,,,,,,,JENK,F,12,summer,173.933,-34.5,173.5,,
9958,85029012,10/12/1985,15:45,-34.800,173.867,E,1,,,,,,,,,,,,,JENK,F,12,summer,173.867,-34.5,173.5,,
9959,85029013,10/12/1985,16:00,-34.800,173.833,E,1,15.0,306,1,0,4,135,19.0,1016,4,,,,JENK,F,12,summer,173.833,-34.5,173.5,,
9960,85029014,10/12/1985,16:15,-34.700,173.733,E,1,,,,,,,,,,,,,JENK,F,12,summer,173.733,-34.5,173.5,,
9961,85029015,10/12/1985,18:15,-34.450,173.267,E,1,,,,,,,,,,,,,JENK,F,12,summer,173.267,-34.5,173.5,,
9962,85029016,10/12/1985,18:30,-34.400,173.200,E,1,,,,,,,,,,,,,JENK,F,12,summer,173.200,-34.5,173.5,,
9963,85029017,10/12/1985,19:15,-34.350,172.983,E,1,15.0,267,,,,,,,,,,,JENK,F,12,summer,172.983,-34.5,172.5,,
9964,85029018,10/12/1985,19:30,-34.350,172.900,E,1,15.0,267,0,0,3,68,18.0,1015,3,,,,JENK,F,12,summer,172.900,-34.5,172.5,,
9965,85029019,11/12/1985,7:30,-37.200,172.750,E,1,,,,,,,,,,,,,JENK,F,12,summer,172.750,-37.5,172.5,,
9966,85029020,11/12/1985,8:00,-37.350,172.783,E,1,15.5,174,0,0,1,0,18.0,1018,1,,,,JENK,F,12,summer,172.783,-37.5,172.5,,
9967,85029021,11/12/1985,8:45,-37.533,172.800,E,1,,,,,,,,,,,,,JENK,F,12,summer,172.800,-37.5,172.5,,
9968,85029022,11/12/1985,9:00,-37.583,172.800,E,1,,,,,,,,,,,,,JENK,F,12,summer,172.800,-37.5,172.5,,
9969,85029023,11/12/1985,9:15,-37.667,172.817,E,1,,,,,,,,,,,,,JENK,F,12,summer,172.817,-37.5,172.5,,
9970,85029024,11/12/1985,9:30,-37.733,172.817,E,1,,,,,,,,,,,,,JENK,F,12,summer,172.817,-37.5,172.5,,
9971,85029025,11/12/1985,11:00,-38.117,172.867,E,1,,,,,,,,,,,,,JENK,F,12,summer,172.867,-38.5,172.5,,
9972,85029026,11/12/1985,11:15,-38.183,172.883,E,1,,,,,,,,,,,,,JENK,F,12,summer,172.883,-38.5,172.5,,
9973,85029027,11/12/1985,11:30,-38.250,172.883,E,1,,,,,,,,,,,,,JENK,F,12,summer,172.883,-38.5,172.5,,
9974,85029028,11/12/1985,12:00,-38.400,172.933,E,1,15.5,173,0,0,2,0,20.1,1018,1,,,,JENK,F,12,summer,172.933,-38.5,172.5,,
9975,85029029,11/12/1985,13:00,-38.650,172.967,E,1,,,,,,,,,,,,,JENK,F,12,summer,172.967,-38.5,172.5,,
9976,85029030,11/12/1985,13:15,-38.717,172.983,E,1,,,,,,,,,,,,,JENK,F,12,summer,172.983,-38.5,172.5,,
9977,85029031,11/12/1985,13:30,-38.783,173.000,E,1,,,,,,,,,,,,,JENK,F,12,summer,173.000,-38.5,173.5,,
9978,85029032,11/12/1985,13:45,-38.850,173.000,E,1,,,,,,,,,,,,,JENK,F,12,summer,173.000,-38.5,173.5,,
9979,85029033,11/12/1985,14:00,-38.917,173.017,E,1,,,,,,,,,,,,,JENK,F,12,summer,173.017,-38.5,173.5,,
9980,85029034,11/12/1985,14:15,-38.983,173.017,E,1,,,,,,,,,,,,,JENK,F,12,summer,173.017,-38.5,173.5,,
9981,85029035,11/12/1985,15:30,-39.283,173.083,E,1,,,,,,,,,,,,,JENK,F,12,summer,173.083,-39.5,173.5,,
9982,85029036,11/12/1985,15:45,-39.333,174.083,E,1,,,,,,,,,,,,,JENK,F,12,summer,174.083,-39.5,174.5,,
9983,85029037,11/12/1985,16:00,-39.417,173.100,E,1,15.0,174,1,0,2,315,20.0,1017,1,,,,JENK,F,12,summer,173.100,-39.5,173.5,,
9984,85029038,11/12/1985,16:15,-39.483,173.117,E,1,,,,,,,,,,,,,JENK,F,12,summer,173.117,-39.5,173.5,,
9985,85029039,11/12/1985,18:30,-40.050,173.167,E,1,,,,,,,,,,,,,JENK,F,12,summer,173.167,-40.5,173.5,,
9986,85029040,11/12/1985,18:45,-40.117,173.167,E,1,,,,,,,,,,,,,JENK,F,12,summer,173.167,-40.5,173.5,,
9987,85029041,11/12/1985,19:30,-40.300,173.200,E,1,,,,,,,,,,,,,JENK,F,12,summer,173.200,-40.5,173.5,,
9988,85029042,11/12/1985,20:00,-40.433,173.250,E,1,15.0,174,1,0,4,270,18.0,1016,4,,,,JENK,F,12,summer,173.250,-40.5,173.5,,
9989,85030001,15/12/1985,7:15,-37.050,173.300,E,1,,,,,,,,,,,,,JENK,F,12,summer,173.300,-37.5,173.5,,
9990,85030002,15/12/1985,8:00,-36.983,173.283,E,1,15.0,334,1,0,2,45,19.2,1022,1,,,,JENK,F,12,summer,173.283,-36.5,173.5,,
9991,85030003,15/12/1985,8:15,-36.917,173.283,E,1,,,,,,,,,,,,,JENK,F,12,summer,173.283,-36.5,173.5,,
9992,85030004,15/12/1985,9:00,-36.617,173.150,E,1,,,,,,,,,,,,,JENK,F,12,summer,173.150,-36.5,173.5,,
9993,85030005,15/12/1985,10:00,-36.367,173.050,E,1,,,,,,,,,,,,,JENK,F,12,summer,173.050,-36.5,173.5,,
9994,85030006,15/12/1985,10:30,-36.217,173.017,E,1,,,,,,,,,,,,,JENK,F,12,summer,173.017,-36.5,173.5,,
9995,85030007,15/12/1985,10:45,-36.183,173.017,E,1,,,,,,,,,,,,,JENK,F,12,summer,173.017,-36.5,173.5,,
9996,85030008,15/12/1985,11:00,-36.133,172.983,E,1,,,,,,,,,,,,,JENK,F,12,summer,172.983,-36.5,172.5,,
9997,85030009,15/12/1985,12:00,-35.883,172.900,E,1,15.0,344,1,0,3,68,21.0,1021,1,21.0,,,JENK,F,12,summer,172.900,-35.5,172.5,,
9998,85030010,15/12/1985,13:15,-35.567,172.800,E,1,,,,,,,,,,,,,JENK,F,12,summer,172.800,-35.5,172.5,,
9999,85030011,15/12/1985,13:30,-35.500,172.767,E,1,,,,,,,,,,,,,JENK,F,12,summer,172.767,-35.5,172.5,,
10000,85030012,15/12/1985,13:45,-35.433,172.733,E,1,,,,,,,,,,,,,JENK,F,12,summer,172.733,-35.5,172.5,,
10001,85030013,15/12/1985,14:00,-35.367,172.717,E,1,,,,,,,,,,,,,JENK,F,12,summer,172.717,-35.5,172.5,,
10002,85030014,15/12/1985,14:30,-35.233,172.667,E,1,,,,,,,,,,,,,JENK,F,12,summer,172.667,-35.5,172.5,,
10003,85030015,15/12/1985,14:45,-35.183,172.650,E,1,,,,,,,,,,,,,JENK,F,12,summer,172.650,-35.5,172.5,,
10004,85030016,15/12/1985,15:00,-35.117,172.633,E,1,,,,,,,,,,,,,JENK,F,12,summer,172.633,-35.5,172.5,,
10005,85030017,15/12/1985,15:15,-35.050,172.617,E,1,,,,,,,,,,,,,JENK,F,12,summer,172.617,-35.5,172.5,,
10006,85030018,15/12/1985,16:00,-34.883,172.583,E,1,15.0,344,1,0,5,113,20.0,1019,3,21.0,,,JENK,F,12,summer,172.583,-34.5,172.5,,
10007,85030019,15/12/1985,16:15,-34.817,172.567,E,1,,,,,,,,,,,,,JENK,F,12,summer,172.567,-34.5,172.5,,
10008,85030020,15/12/1985,16:30,-34.733,172.500,E,1,,,,,,,,,,,,,JENK,F,12,summer,172.500,-34.5,172.5,,
10009,85030021,15/12/1985,17:30,-34.500,172.467,E,1,,47,,,,,,,,,,,JENK,F,12,summer,172.467,-34.5,172.5,,
10010,85030022,15/12/1985,17:45,-34.450,172.483,E,1,,47,,,,,,,,,,,JENK,F,12,summer,172.483,-34.5,172.5,,
10011,85030023,15/12/1985,18:00,-34.417,172.550,E,1,,,,,,,,,,,,,JENK,F,12,summer,172.550,-34.5,172.5,,
10012,85030024,15/12/1985,18:45,-34.367,172.783,E,1,,87,,,,,,,,,,,JENK,F,12,summer,172.783,-34.5,172.5,,
10013,85030025,15/12/1985,19:00,-34.350,172.833,E,1,,,,,,,,,,,,,JENK,F,12,summer,172.833,-34.5,172.5,,
10014,85030026,15/12/1985,20:00,-34.367,173.117,E,1,14.0,126,1,0,4,45,19.3,1019,3,,,,JENK,F,12,summer,173.117,-34.5,173.5,,
10015,85031001,19/12/1985,11:00,-35.967,174.617,E,1,,,,,,,,,,,,,JENK,F,12,summer,174.617,-35.5,174.5,,
10016,85031002,19/12/1985,12:00,-36.167,174.783,E,1,14.5,146,0,0,3,23,17.0,1017,3,,,,JENK,F,12,summer,174.783,-36.5,174.5,,
10017,85031003,19/12/1985,12:45,-36.300,174.900,E,1,14.5,154,,,,,,,,,,,JENK,F,12,summer,174.900,-36.5,174.5,,
10018,85031004,19/12/1985,13:00,-36.367,174.917,E,1,,,,,,,,,,,,,JENK,F,12,summer,174.917,-36.5,174.5,,
10019,85031005,19/12/1985,14:00,-36.583,174.967,E,1,,,,,,,,,,,,,JENK,F,12,summer,174.967,-36.5,174.5,,
10020,85031006,19/12/1985,14:15,-36.650,174.933,E,1,,,,,,,,,,,,,JENK,F,12,summer,174.933,-36.5,174.5,,
10021,85031007,19/12/1985,14:30,-36.667,174.883,E,8,0.0,,,,,,,,,,,,JENK,F,12,summer,174.883,-36.5,174.5,,
10022,85032001,20/12/1985,14:45,-36.767,174.817,E,1,15.0,34,,,,,,,,,,,JENK,F,12,summer,174.817,-36.5,174.5,,
10023,85032002,20/12/1985,16:30,-36.500,175.200,E,1,,,,,,,,,,,,,JENK,F,12,summer,175.200,-36.5,175.5,,
10024,85032003,20/12/1985,17:30,-36.467,175.183,E,1,,100,,,,,,,,,,,JENK,F,12,summer,175.183,-36.5,175.5,,
10025,85032004,20/12/1985,17:45,-36.467,175.583,E,1,,,,,,,,,,,,,JENK,F,12,summer,175.583,-36.5,175.5,,
10026,85032005,20/12/1985,18:00,-36.483,175.683,E,1,,,,,,,,,,,,,JENK,F,12,summer,175.683,-36.5,175.5,,
10027,85032006,20/12/1985,18:30,-36.517,175.850,E,1,,,,,,,,,,,,,JENK,F,12,summer,175.850,-36.5,175.5,,
10028,85032007,20/12/1985,18:45,-36.533,175.933,E,1,,,,,,,,,,,,,JENK,F,12,summer,175.933,-36.5,175.5,,
10029,85032008,20/12/1985,19:00,-36.533,176.000,E,1,,118,,,,,,,,,,,JENK,F,12,summer,176.000,-36.5,176.5,,
10030,85032009,20/12/1985,19:15,-36.567,176.100,E,1,,,,,,,,,,,,,JENK,F,12,summer,176.100,-36.5,176.5,,
10031,85032010,21/12/1985,7:15,-38.550,178.533,E,1,,,,,,,,,,,,,JENK,F,12,summer,178.533,-38.5,178.5,,
10032,85032011,21/12/1985,8:00,-38.733,178.450,E,1,15.0,210,1,0,4,0,18.0,1012,3,,,,JENK,F,12,summer,178.450,-38.5,178.5,,
10033,85032012,21/12/1985,8:45,-38.900,178.300,E,1,,,,,,,,,,,,,JENK,F,12,summer,178.300,-38.5,178.5,,
10034,85032013,21/12/1985,9:00,-38.967,178.267,E,1,,,,,,,,,,,,,JENK,F,12,summer,178.267,-38.5,178.5,,
10035,85032014,21/12/1985,9:30,-38.983,178.167,E,1,,,,,,,,,,,,,JENK,F,12,summer,178.167,-38.5,178.5,,
10036,85032015,21/12/1985,10:00,-39.200,178.100,E,1,,,,,,,,,,,,,JENK,F,12,summer,178.100,-39.5,178.5,,
10037,85032016,21/12/1985,11:00,-39.433,177.917,E,1,,217,,,,,,,,,,,JENK,F,12,summer,177.917,-39.5,177.5,,
10038,85032017,21/12/1985,11:15,-39.483,177.833,E,1,,,,,,,,,,,,,JENK,F,12,summer,177.833,-39.5,177.5,,
10039,85032018,21/12/1985,11:30,-39.550,177.800,E,1,,,,,,,,,,,,,JENK,F,12,summer,177.800,-39.5,177.5,,
10040,85032019,21/12/1985,12:00,-39.650,177.700,E,1,15.0,217,0,0,5,315,19.8,1010,3,18.0,,,JENK,F,12,summer,177.700,-39.5,177.5,,
10041,85032020,21/12/1985,13:30,-39.967,177.383,E,1,,,,,,,,,,,,,JENK,F,12,summer,177.383,-39.5,177.5,,
10042,85032021,21/12/1985,13:45,-40.033,177.333,E,1,,,,,,,,,,,,,JENK,F,12,summer,177.333,-40.5,177.5,,
10043,85032022,21/12/1985,14:00,-40.083,177.283,E,1,,,,,,,,,,,,,JENK,F,12,summer,177.283,-40.5,177.5,,
10044,85032023,21/12/1985,14:15,-40.133,177.217,E,1,,,,,,,,,,,,,JENK,F,12,summer,177.217,-40.5,177.5,,
10045,85032024,21/12/1985,14:30,-40.183,177.183,E,1,,,,,,,,,,,,,JENK,F,12,summer,177.183,-40.5,177.5,,
10046,85032025,21/12/1985,14:45,-40.233,177.150,E,1,,,,,,,,,,,,,JENK,F,12,summer,177.150,-40.5,177.5,,
10047,85032026,21/12/1985,15:00,-40.300,177.100,E,1,,,,,,,,,,,,,JENK,F,12,summer,177.100,-40.5,177.5,,
10048,85032027,21/12/1985,16:00,-40.500,176.917,E,1,15.0,217,0,0,4,315,20.5,1008,3,,,,JENK,F,12,summer,176.917,-40.5,176.5,,
10049,85032028,21/12/1985,16:15,-40.550,176.867,E,1,,,,,,,,,,,,,JENK,F,12,summer,176.867,-40.5,176.5,,
10050,85032029,21/12/1985,16:30,-40.600,176.783,E,1,,,,,,,,,,,,,JENK,F,12,summer,176.783,-40.5,176.5,,
10051,85032030,21/12/1985,16:45,-40.650,176.733,E,1,,,,,,,,,,,,,JENK,F,12,summer,176.733,-40.5,176.5,,
10052,85032031,21/12/1985,18:00,-40.900,176.467,E,1,,,,,6,315,,,,,,,JENK,F,12,summer,176.467,-40.5,176.5,,
10053,85032032,21/12/1985,18:15,-40.950,176.433,E,1,,,,,,,,,,,,,JENK,F,12,summer,176.433,-40.5,176.5,,
10054,85032033,21/12/1985,18:30,-41.017,176.383,E,1,,,,,,,,,,,,,JENK,F,12,summer,176.383,-41.5,176.5,,
10055,85032034,21/12/1985,18:45,-41.067,176.317,E,1,,,,,,,,,,,,,JENK,F,12,summer,176.317,-41.5,176.5,,
10056,85032035,21/12/1985,20:30,-41.400,175.950,E,1,,,,,,,,,,,,,JENK,F,12,summer,175.950,-41.5,175.5,,
10057,85032036,22/12/1985,7:30,-43.283,173.283,E,1,,227,,,,,,,,,,,JENK,F,12,summer,173.283,-43.5,173.5,,
10058,85032037,22/12/1985,8:00,-43.367,173.133,E,1,,227,1,0,4,0,18.8,1001,3,,,,JENK,F,12,summer,173.133,-43.5,173.5,,
10059,85032038,22/12/1985,8:30,-43.450,173.000,E,1,,,,,,,,,,,,,JENK,F,12,summer,173.000,-43.5,173.5,,
10060,85032039,22/12/1985,8:45,-43.500,172.933,E,1,,,,,,,,,,,,,JENK,F,12,summer,172.933,-43.5,172.5,,
10061,85032040,22/12/1985,9:00,-43.550,172.883,E,1,,,,,,,,,,,,,JENK,F,12,summer,172.883,-43.5,172.5,,
10062,85033001,24/12/1985,13:45,-44.383,171.333,E,1,,,,,,,,,,,,,JENK,F,12,summer,171.333,-44.5,171.5,,
10063,85033002,24/12/1985,14:00,-44.433,171.333,E,1,,177,,,,,,,,,,,JENK,F,12,summer,171.333,-44.5,171.5,,
10064,85033003,24/12/1985,14:45,-44.600,171.350,E,1,,,,,,,,,,,,,JENK,F,12,summer,171.350,-44.5,171.5,,
10065,85033004,24/12/1985,15:00,-44.667,171.350,E,1,,,,,,,,,,,,,JENK,F,12,summer,171.350,-44.5,171.5,,
10066,85033005,24/12/1985,15:15,-44.733,171.350,E,1,,,,,,,,,,,,,JENK,F,12,summer,171.350,-44.5,171.5,,
10067,85033006,24/12/1985,15:30,-44.800,171.350,E,1,,,,,,,,,,,,,JENK,F,12,summer,171.350,-44.5,171.5,,
10068,85033007,24/12/1985,16:00,-44.933,171.367,E,1,15.0,177,2,0,5,180,14.0,1010,4,,,,JENK,F,12,summer,171.367,-44.5,171.5,,
10069,85033008,24/12/1985,16:45,-45.100,171.350,E,1,,205,,,,,,,,,,,JENK,F,12,summer,171.350,-45.5,171.5,,
